"blockcode","maxdown","num_providers"
"311499746002063",25,1
"311499746002064",25,1
"311499746002065",25,1
"311499746002066",25,1
"311499746002067",25,1
"311499746002068",25,1
"311499746002069",25,1
"311499746002070",25,1
"311499746002071",25,1
"311499746002073",25,1
"311499746002074",25,1
"311499746002075",25,1
"311499746002077",25,1
"311499746002078",25,1
"311499746002079",25,1
"311499746002080",25,1
"311499746002081",25,1
"311499746002082",25,1
"311499746002083",25,1
"311499746002085",25,1
"311499746002086",25,1
"311499746002087",25,1
"311499746002088",25,1
"311499746002089",25,1
"311499746002094",10,1
"311499746002100",25,1
"311499746002101",4,1
"311519606001000",6,1
"311519606001021",940,2
"311519606001024",940,2
"311519606001027",940,2
"311519606001029",940,2
"311519606001034",940,2
"311519606001035",3,1
"311519606001036",6,1
"311519606001037",2,1
"311519606001039",10,1
"311519606001040",15,1
"311519606001042",4,1
"311519606001043",25,1
"311519606001044",940,2
"311519606001045",940,2
"311519606001048",10,1
"311519606001053",940,1
"311519606001054",940,1
"311519606001057",940,1
"311519606001059",940,2
"311519606001060",940,2
"311519606001061",940,2
"311519606001062",940,2
"311519606001063",940,2
"311519606001064",940,2
"311519606001065",940,2
"311519606001066",940,1
"311519606001067",940,2
"311519606001068",940,2
"311519606001069",940,2
"311519606001070",940,2
"311519606001071",940,2
"311519606001072",940,2
"311519606001073",940,2
"311519606001074",940,2
"311519606001075",940,2
"311519606001076",940,2
"311519606001077",940,2
"311519606001078",940,2
"311519606001079",940,2
"311519606001080",940,2
"311519606001081",940,2
"311519606001083",940,2
"311519606001084",940,2
"311519606001085",940,2
"311519606001087",940,2
"311519606001088",940,2
"311519606001089",940,2
"311519606001090",940,2
"311519606001091",940,2
"311519606001092",940,2
"311519606001093",940,2
"311519606001094",940,2
"311519606001095",940,2
"311519606001096",940,2
"311519606001097",940,2
"311519606001098",940,2
"311519606001099",940,2
"311519606001100",940,2
"311519606001101",940,1
"311519606001102",940,1
"311519606001103",940,2
"311519606001104",940,1
"311519606001105",940,1
"311519606001106",940,1
"311519606001107",940,2
"311519606001108",940,2
"311519606001110",940,2
"311519606001111",940,1
"311519606001112",940,1
"311519606001123",940,2
"311519606001124",940,2
"311519606001125",940,2
"311519606001127",940,1
"311519606001128",940,2
"311519606001129",940,1
"311519606001133",10,1
"311519606001134",4,1
"311519606001136",2,1
"311519606001153",940,1
"311519606001158",940,2
"311519606001159",940,2
"311519606001160",940,2
"311519606001164",10,1
"311519606001166",100,1
"311519606001167",1.5,1
"311519606001168",100,1
"311519606001169",10,1
"311519606001170",940,1
"311519606001171",940,2
"311519606001172",940,2
"311519606001176",1.5,1
"311519606001177",1.5,1
"311519606001179",4,1
"311519606001180",10,1
"311519606001181",940,2
"311519606001182",940,2
"311519606001183",940,2
"311519606001184",940,2
"311519606001185",940,2
"311519606001186",100,1
"311519606001187",940,1
"311519606001188",940,1
"311519606001190",940,1
"311519606001191",940,1
"311519606001192",940,2
"311519606001193",940,1
"311519606001194",940,1
"311519606001195",940,1
"311519606001196",940,1
"311519606001197",940,2
"311519606001198",100,1
"311519606001199",940,1
"311519606002000",12,1
"311519606002003",940,2
"311519606002004",940,1
"311519606002006",940,2
"311519606002007",940,1
"311519606002008",940,1
"311519606002010",940,2
"311519606002011",940,1
"311519606002012",940,2
"311519606002014",940,1
"311519606002015",940,2
"311519606002016",940,2
"311519606002018",940,1
"311519606002019",940,1
"311519606002020",940,1
"311519606002021",940,1
"311519606002022",940,2
"311519606002023",940,2
"311519606002024",940,2
"311519606002025",940,2
"311519606002026",940,2
"311519606002027",940,2
"311519606002028",940,2
"311519606002029",940,2
"311519606002030",940,1
"311519606002031",940,1
"311519606002032",940,2
"311519606002033",940,2
"311519606002034",940,2
"311519606002035",940,2
"311519606002036",940,2
"311519606002037",940,2
"311519606002038",940,2
"311519606002039",940,2
"311519606002040",940,2
"311519606002041",940,2
"311519606002042",940,2
"311519606002043",940,2
"311519606002044",940,2
"311519606002045",940,2
"311519606002046",940,2
"311519606002047",940,2
"311519606002048",940,2
"311519606002049",940,2
"311519606002050",940,2
"311519606002051",940,2
"311519606002052",940,2
"311519606002053",940,2
"311519606002054",940,1
"311519606002055",940,2
"311519606002056",940,2
"311519606002057",940,2
"311519606002058",940,2
"311519606002059",940,2
"311519606002060",940,2
"311519606002061",940,2
"311519606002062",940,2
"311519606002063",940,2
"311519606002064",940,2
"311519606002065",940,2
"311519606002066",940,2
"311519606002067",940,2
"311519606002068",940,1
"311519606002069",940,2
"311519606002070",940,1
"311519606002071",940,1
"311519606002072",940,2
"311519606002073",940,2
"311519606002074",940,2
"311519606002075",940,2
"311519606002076",940,2
"311519606002077",940,2
"311519606002078",940,2
"311519606002079",940,2
"311519606002080",940,2
"311519606002081",940,2
"311519606002082",940,2
"311519606002083",940,2
"311519606002084",940,2
"311519606002085",940,2
"311519606002086",940,2
"311519606002087",940,2
"311519606002088",940,2
"311519606002089",940,2
"311519606002090",940,2
"311519606002091",940,2
"311519606002092",940,2
"311519606002093",940,2
"311519606002094",940,2
"311519606002095",940,2
"311519606002096",940,2
"311519606002097",940,2
"311519606002098",940,2
"311519606002099",940,2
"311519606002100",940,2
"311519606002101",940,2
"311519606002102",940,2
"311519606002103",940,2
"311519606002104",940,2
"311519606002105",940,2
"311519606002106",940,2
"311519606002107",940,1
"311519606002108",940,2
"311519606002109",940,1
"311519606002110",940,2
"311519606002111",940,1
"311519606002112",940,1
"311519606002113",940,1
"311519606003000",940,2
"311519606003001",940,2
"311519606003002",940,2
"311519606003003",940,2
"311519606003004",940,2
"311519606003005",940,2
"311519606003006",940,2
"311519606003007",940,2
"311519606003009",940,2
"311519606003010",940,2
"311519606003011",940,2
"311519606003012",940,2
"311519606003013",940,2
"311519606003014",940,2
"311519606003015",940,2
"311519606003016",940,2
"311519606003017",940,2
"311519606003022",940,2
"311519606003023",940,2
"311519606003024",940,1
"311519606003025",940,2
"311519606003026",940,2
"311519606003027",940,2
"311519606003028",940,1
"311519606003030",940,2
"311519606003031",940,2
"311519606003032",940,2
"311519606003033",940,2
"311519606003034",940,1
"311519606003035",940,2
"311519606003036",940,2
"311519606003037",940,2
"311519606003039",25,1
"311519606003043",940,2
"311519606003044",940,2
"311519606003045",940,2
"311519606003046",940,2
"311519606003047",940,2
"311519606003048",940,2
"311519606003049",940,2
"311519606003050",940,2
"311519606003051",940,2
"311519606003052",940,2
"311519606003053",940,2
"311519606003054",940,2
"311519606003055",940,2
"311519606003056",940,2
"311519606003057",940,2
"311519606003058",940,2
"311519606003059",940,2
"311519606003060",940,2
"311519606003061",940,2
"311519606003062",940,2
"311519606003063",940,2
"311519606003064",940,2
"311519606003065",940,2
"311519606003066",940,2
"311519606003067",25,1
"311519606003070",100,1
"311519606003071",940,2
"311519606003072",940,2
"311519606003073",940,2
"311519606004000",10,1
"311519606004004",940,2
"311519606004007",940,2
"311519606004008",940,1
"311519606004009",940,1
"311519606004010",940,2
"311519606004011",940,2
"311519606004012",940,1
"311519606004013",940,1
"311519606004014",1000,2
"311519606004015",940,2
"311519606004016",940,2
"311519606004017",940,2
"311519606004018",940,2
"311519606004019",940,2
"311519606004020",940,2
"311519606004021",940,2
"311519606004022",940,2
"311519606004023",940,2
"311519606004024",940,2
"311519606004025",940,2
"311519606004026",940,2
"311519606004027",940,2
"311519606004028",940,2
"311519606004029",940,2
"311519606004030",940,2
"311519606004031",940,1
"311519606004032",940,2
"311519606004033",940,1
"311519606004034",940,1
"311519606004035",940,1
"311519606004036",940,2
"311519606004037",940,1
"311519606004038",940,2
"311519606004039",940,2
"311519606004040",940,1
"311519606004041",940,2
"311519606004042",940,2
"311519606004043",940,2
"311519606004044",940,1
"311519606004045",940,1
"311519606004046",940,2
"311519606004047",940,2
"311519606004048",940,2
"311519606004049",940,2
"311519606004050",940,2
"311519606004051",940,2
"311519606004052",940,2
"311519606004053",940,2
"311519606004054",940,2
"311519606004055",940,2
"311519606004056",940,2
"311519606004057",940,2
"311519606004058",940,2
"311519606004059",940,2
"311519606004060",940,2
"311519606004061",940,2
"311519606004062",940,2
"311519606004063",940,2
"311519606004064",940,2
"311519606004065",940,2
"311519606004066",940,2
"311519606004067",940,2
"311519606004068",940,2
"311519606004069",940,2
"311519606004070",940,2
"311519606004071",940,2
"311519606004072",940,2
"311519606004073",940,2
"311519606004076",940,2
"311519606004077",940,2
"311519606004079",940,2
"311519606004080",940,2
"311519606004081",940,2
"311519606004082",3,1
"311519606004083",940,2
"311519606004086",940,1
"311519606004088",940,2
"311519606004090",940,2
"311519606004091",940,2
"311519606004092",100,1
"311519606004093",1.5,1
"311519607001008",4,1
"311519607001009",10,1
"311519607001012",4,1
"311519607001015",100,1
"311519607001016",10,1
"311519607001017",4,1
"311519607001018",1.5,1
"311519607001021",4,1
"311519607001036",75,1
"311519607001037",100,1
"311519607001038",10,1
"311519607001039",4,1
"311519607001047",4,1
"311519607001048",4,1
"311519607001050",4,1
"311519607001058",2,1
"311519607001067",100,1
"311519607001068",3,1
"311519607001073",6,1
"311519607001074",10,1
"311519607001075",10,1
"311519607001076",10,1
"311519607001077",15,1
"311519607001078",4,1
"311519607001079",10,1
"311519607001080",4,1
"311519607001081",15,1
"311519607001083",10,1
"311519607001085",1000,2
"311519607001086",50,1
"311519607001087",50,1
"311519607001088",100,1
"311519607001091",100,1
"311519607001093",100,1
"311519607001094",200,1
"311519607001095",1000,2
"311519607001097",4,1
"311519607001098",100,1
"311519607001099",4,1
"311519607001103",1.5,1
"311519607001105",100,1
"311519607001106",10,1
"311519607001107",100,1
"311519607001108",100,1
"311519607001109",1000,2
"311519607001110",200,1
"311519607001111",200,1
"311519607001112",1000,2
"311519607001113",200,1
"311519607001114",200,1
"311519607001115",200,1
"311519607001117",200,1
"311519607001118",1000,2
"311519607001119",100,1
"311519607001120",100,1
"311519607001121",100,1
"311519607001122",1000,2
"311519607001123",1000,2
"311519607001124",1000,2
"311519607001125",100,1
"311519607001126",1000,2
"311519607001127",1000,2
"311519607001128",1000,2
"311519607001129",100,1
"311519607001130",1000,2
"311519607001131",1000,2
"311519607001132",1000,2
"311519607001133",12,1
"311519607001134",200,1
"311519607001135",1000,2
"311519607001137",1000,2
"311519607001138",100,1
"311519607001139",100,1
"311519607001140",100,1
"311519607001141",100,1
"311519607001142",100,1
"311519607001143",50,1
"311519607001144",50,1
"311519607001145",100,1
"311519607001146",1000,2
"311519607001149",100,1
"311519607001150",75,1
"311519607001154",4,1
"311519607001160",4,1
"311519607001161",4,1
"311519607001162",4,1
"311519607001163",10,1
"311519607001164",1.5,1
"311519607001166",1.5,1
"311519607001171",3,1
"311519607001176",100,1
"311519607001177",100,1
"311519607001178",25,1
"311519607001180",100,1
"311519607001181",100,1
"311519607001183",6,1
"311519607001184",1.5,1
"311519607001187",4,1
"311519607001188",4,1
"311519607001192",1.5,1
"311519607001193",1.5,1
"311519607001202",10,1
"311519607001204",100,1
"311519607001205",10,1
"311519607001208",15,1
"311519607001210",50,1
"311519607001213",100,1
"311519607001214",200,1
"311519607001215",200,1
"311519607001216",100,1
"311519607001220",10,1
"311519607001226",4,1
"311519607001227",10,1
"311519607001228",1.5,1
"311519607001229",1.5,1
"311519607001235",4,1
"311519607001238",4,1
"311519607001240",1.5,1
"311519607001243",200,1
"311519607001244",10,1
"311519607002002",100,1
"311519607002003",10,1
"311519607002004",100,1
"311519607002006",6,1
"311519607002007",10,1
"311519607002009",25,1
"311519607002010",25,1
"311519607002021",50,1
"311519607002022",100,1
"311519607002024",100,1
"311519607002029",100,1
"311519607002030",100,1
"311519607002032",100,1
"311519607002034",25,1
"311519607002035",100,1
"311519607002036",10,1
"311519607002040",4,1
"311519607002041",4,1
"311519607002044",10,1
"311519607002045",25,1
"311519607002046",25,1
"311519607002047",1000,2
"311519607002048",1000,2
"311519607002049",1000,2
"311519607002050",1000,2
"311519607002051",50,1
"311519607002053",100,1
"311519607002054",1000,2
"311519607002055",1000,2
"311519607002056",200,1
"311519607002057",1000,2
"311519607002058",1000,2
"311519607002059",1000,2
"311519607002060",100,1
"311519607002061",100,1
"311519607002062",100,1
"311519607002063",100,1
"311519607002064",3,1
"311519607002065",100,1
"311519607002066",100,1
"311519607002067",100,1
"311519607002068",100,1
"311519607002069",100,1
"311519607002070",100,1
"311519607002071",200,1
"311519607002072",1000,2
"311519607002073",200,1
"311519607002074",1000,2
"311519607002075",1000,2
"311519607002076",1000,2
"311519607002077",1000,3
"311519607002078",1000,2
"311519607002079",100,1
"311519607002080",100,1
"311519607002081",1000,3
"311519607002082",100,1
"311519607002083",100,1
"311519607002084",100,1
"311519607002085",1000,2
"311519607002086",1000,2
"311519607002087",1000,2
"311519607002088",1000,2
"311519607002089",1000,2
"311519607002090",1000,2
"311519607002091",1000,2
"311519607002092",1000,2
"311519607002093",100,1
"311519607002094",1000,2
"311519607002095",1000,2
"311519607002096",1000,2
"311519607002097",1000,2
"311519607002098",1000,2
"311519607002099",50,1
"311519607002100",25,1
"311519607002103",50,1
"311519607002104",25,1
"311519607002105",25,1
"311519607002106",25,1
"311519607002107",1000,2
"311519607002108",1000,2
"311519607002109",100,1
"311519607002110",50,1
"311519607002111",25,1
"311519607002113",25,1
"311519607002116",25,1
"311519607002117",6,1
"311519607002118",1000,2
"311519607002119",4,1
"311519607002120",15,1
"311519607002121",4,1
"311519607002122",1.5,1
"311519607002123",4,1
"311519607002125",4,1
"311519607002129",3,1
"311519608001006",4,1
"311519608001013",1.5,1
"311519608001015",25,1
"311519608001016",50,1
"311519608001029",15,1
"311519608001030",4,1
"311519608001031",1.5,1
"311519608001046",1.5,1
"311519608001121",12,1
"311519608001122",12,1
"311519608001124",15,1
"311519608001156",4,1
"311519608001160",4,1
"311519608001175",100,1
"311519608001176",100,1
"311519608001198",75,1
